PROLIFIC_ID,time_s6,dt_Achiev_01,dt_Activ_01rev,dt_Altru_01,dt_Angry_01,dt_Anxiet_01,dt_Assert_01,dt_Compet_01rev,dt_Complianc_01,dt_Delib_01,dt_Depress_01rev,dt_Dutif_01rev,dt_Excite_01,dt_Fantasy_01,dt_Gregar_01,dt_Impuls_01,dt_Indiff_01,dt_Modest_01,dt_Order_01,dt_SelfAss_01,dt_SelfDisc_01,dt_Shame_01,dt_Straight_01,dt_Tender_01,dt_Trust_01,dt_Vulner_01,dt_Warmth_01rev,dt_Achiev_02,dt_Activ_02,dt_Altru_02,dt_Angry_02,dt_Anxiet_02rev,dt_Assert_02,dt_Compet_02,dt_Complianc_02,dt_Delib_02,dt_Depress_02rev,dt_Dutif_02rev,dt_Excite_02,dt_Fantasy_02,dt_Gregar_02,dt_Impuls_02,dt_Indiff_02,dt_Modest_02,dt_Order_02,dt_SelfAss_02,dt_SelfDisc_02,dt_Shame_02,dt_Straight_02,dt_Tender_02,dt_Trust_02,dt_Vulner_02,dt_Warmth_02rev,dt_Achiev_03,dt_Activ_03,dt_Altru_03,dt_Angry_03,dt_Anxiet_03,dt_Assert_03,dt_Compet_03,dt_Complianc_03,dt_Delib_03,dt_Depress_03rev,dt_Dutif_03rev,dt_Excite_03,dt_Fantasy_03rev,dt_Gregar_03,dt_Impuls_03,dt_Indiff_03,dt_Modest_03,dt_Order_03rev,dt_SelfAss_03,dt_SelfDisc_03rev,dt_Shame_03,dt_Straight_03,dt_Tender_03,dt_Trust_03rev,dt_Vulner_03rev,dt_Warmth_03rev,dt_Achiev_04,dt_Activ_04rev,dt_Altru_04rev,dt_Angry_04,dt_Anxiet_04rev,dt_Assert_04,dt_Compet_04rev,dt_Complianc_04,dt_Delib_04rev,dt_Depress_04,dt_Dutif_04rev,dt_Excite_04,dt_Fantasy_04,dt_Gregar_04,dt_Impuls_04,dt_Indiff_04,dt_Modest_04,dt_Order_04rev,dt_SelfAss_04,dt_SelfDisc_04rev,dt_Shame_04,dt_Straight_04,dt_Tender_04,dt_Trust_04rev,dt_Vulner_04,dt_Warmth_04rev,esm_Achiev_01,esm_Delib_01,esm_Fantasy_02,esm_Impuls_02,esm_Selfass_01,esm_Straight_01,esm_Tender_01,esm_Vulner_01,s8p_Duty,s8p_Intellect,s8p_Advers,s8p_Mating,s8p_Positiv,s8p_Negativ,s8p_Decept,s8p_Social,mc_Revstrat_01,mc_Revstrat_02,mc_Revstrat_03
612288fe5afea1bf6b8a197e,741,2,1,2,3,2,2,2,2,4,4,4,2,2,2,4,1,4,4,5,4,4,2,2,4,2,4,4,4,2,5,5,2,4,1,4,4,5,2,2,2,4,1,4,5,2,4,5,4,1,2,4,4,4,2,1,5,2,4,4,4,5,2,4,2,2,2,4,1,2,2,2,2,4,4,1,4,4,4,4,4,4,4,5,4,5,4,4,2,5,2,1,2,4,1,2,4,2,4,5,2,2,4,3,5,4,4,4,4,4,2,4,5,4,4,2,4,4,4,4,4,Move their coffee after they've just made it ,Make up a story about something fun you did that night ,Pretend to accidentally spill their drink 
5efde724d80f81077c0800b9,763,2,1,2,2,2,2,2,4,2,4,4,2,1,4,2,2,2,4,2,4,4,4,2,4,2,5,2,2,2,4,2,2,2,1,2,4,4,4,3,4,4,3,3,4,4,2,4,4,2,2,3,4,2,4,1,2,2,3,4,2,4,4,2,4,4,2,2,2,1,4,4,4,4,4,2,4,4,4,2,2,4,2,4,4,4,2,4,2,3,4,2,4,4,2,2,4,2,3,3,4,2,4,4,1,4,2,2,2,2,3,3,4,4,3,3,4,4,3,3,3,Taking their food from the fridge ,Say it looked boring ,Sneeze in the food 
5e28e045fce1f40a73809269,935,3,5,2,2,2,4,4,4,3,4,4,3,3,5,2,3,3,3,3,3,4,4,2,2,4,4,3,3,2,2,3,3,4,4,4,3,5,2,4,4,2,3,1,4,4,4,4,4,2,4,5,4,4,2,2,3,2,3,3,2,2,1,4,2,4,5,2,3,3,4,3,3,3,3,2,2,4,5,3,5,4,2,4,4,4,2,4,1,5,2,2,5,2,3,4,3,2,3,4,2,2,3,1,5,4,4,4,2,4,3,2,2,3,4,2,2,3,3,1,4,Tell that that was my idea and he had nothing,Get new friends,Cough right next to them once one leaves to the bathroom and tell myself that I might have covid
62a212208e8395cfb1c4e42b,783,2,4,2,5,2,2,4,2,2,5,4,2,1,2,4,2,2,4,5,2,4,4,2,4,4,1,2,4,4,4,5,4,4,2,2,5,2,4,1,1,2,5,3,4,2,2,5,5,4,2,5,2,4,1,1,5,2,3,4,5,2,1,4,5,5,1,4,2,1,4,2,4,5,4,1,4,5,4,2,5,4,5,5,2,5,2,4,1,4,5,1,1,4,2,5,1,2,2,5,4,5,4,2,1,3,4,2,2,2,4,4,2,4,5,1,1,1,2,2,4,"I would find a way to prove that the idea was mine and humiliate my colleague
","I would be as disruptive as possible, and make the situation very uncomfortable.
","I would call the police and say that they were using drugs at the table
"
5de42a01a7cb2401ccc682c3,815,2,2,4,1,1,1,5,1,1,4,3,1,4,2,2,4,1,5,4,1,4,3,2,5,3,3,1,3,1,2,3,2,4,1,4,3,3,1,1,1,2,1,2,2,2,1,2,4,4,2,4,2,2,1,4,2,2,4,4,2,3,1,4,1,3,1,3,4,1,1,1,2,1,2,2,3,3,2,2,3,3,2,2,2,2,3,2,2,3,3,2,2,2,2,3,2,2,2,3,3,2,2,2,3,2,3,1,1,1,4,3,1,4,3,2,3,3,2,2,3,"speak with your boss and explain what a matter and that next time you will keep your ideas to yourself,","""start to arrange ending of relationship with them""","""ask girl if i can take her elsewhere"""
60b50fba93b3c067d499e90f,829,4,1,2,2,3,3,1,3,2,1,5,3,1,4,2,4,1,5,3,1,2,3,2,2,5,4,4,5,2,2,2,3,4,2,1,1,4,2,2,3,2,4,2,4,4,2,3,3,2,3,4,4,4,4,2,2,2,4,5,3,2,4,4,3,2,4,2,2,2,1,4,2,2,3,2,4,2,4,3,2,4,3,3,4,3,3,4,4,5,4,3,4,2,4,3,3,4,5,3,3,2,4,4,4,4,4,3,2,4,4,4,2,5,5,3,3,4,3,3,4,Come up with a backup idea,Make several subsequent dinners and don't invite one of your friends each time,Tell the waiter you saw them stealing the cutlery and glassess.
5dd59a3786411b56310c1b71,817,2,1,2,1,2,1,2,2,2,1,4,1,1,4,2,2,1,4,2,2,5,2,1,1,3,4,4,5,2,3,4,3,4,2,1,3,4,2,4,4,1,1,1,3,1,1,5,1,1,2,4,3,4,1,1,1,2,2,4,1,1,2,4,3,1,1,1,2,1,4,2,5,4,1,1,5,4,5,1,5,5,2,4,4,2,1,2,2,5,2,1,3,1,1,1,1,1,4,4,2,1,4,3,5,3,1,2,2,1,1,1,4,2,2,2,2,4,3,3,2,accuse them of bullying,do the same to them,add lots of salt into their food
62c48ca17e24653131bb4b08,838,3,1,1,2,2,2,3,3,4,4,5,3,2,5,2,2,4,3,2,2,2,1,1,4,2,5,4,5,2,1,4,2,4,2,3,5,5,2,5,4,1,2,1,4,4,1,2,4,1,1,4,5,3,2,1,1,1,2,5,4,3,2,4,4,5,4,4,3,1,4,4,5,3,2,2,4,4,5,5,5,4,4,4,4,4,2,4,2,5,3,2,5,2,2,3,4,1,2,2,1,1,4,2,5,2,4,4,4,4,3,2,1,4,4,3,4,4,2,3,4,"Sorry, I couldn't think of enough on time. I don't usually strike back.","I apologize again, ""revenge,"" isn't one of my strong suits.",Call the waiter over and ask that I be moved to a table away from them.
5b258c9ba7cee100011d8aad,834,4,4,2,2,4,5,4,2,2,2,3,2,4,4,1,5,3,1,2,4,2,4,3,2,5,4,3,2,2,1,1,4,3,3,2,2,3,2,5,3,1,5,2,4,4,4,3,4,5,5,4,4,3,3,4,3,4,4,2,3,3,4,4,2,1,2,3,4,3,4,4,2,2,3,3,2,1,4,4,2,3,1,1,5,4,3,4,4,4,2,2,3,3,4,4,2,4,1,2,3,5,1,5,5,3,4,4,4,5,3,4,1,2,5,4,5,5,2,1,4,Confront him about it after the meeting.,Show them the social media feed which proves they went to dinner.,Join in their chat since they are clearly being loud enough to involve me.
6111815ad8257c0553c331b9,850,4,4,4,5,4,5,5,4,5,5,5,4,4,5,4,5,5,5,5,5,3,4,4,5,5,5,5,5,4,5,5,5,5,4,5,4,5,4,5,5,5,4,5,4,5,5,4,4,5,4,4,5,5,5,4,5,5,4,5,4,4,4,5,4,4,5,5,5,4,4,4,4,5,5,5,5,5,4,5,5,5,4,4,4,5,5,5,5,4,5,5,4,4,5,5,5,5,5,4,4,4,5,5,5,4,5,5,5,4,5,5,4,4,5,4,4,5,5,5,4,Ask  the colleague to explain the idea further and try get them to answer as much about the idea.,I'd spend more time having fun without them without telling them.,I'd suggest to the waiter that the group was speaking ill of the waiters.
6012ed349807110d8eb941a6,870,5,1,1,4,1,5,1,5,1,1,5,3,1,1,3,2,2,5,5,2,5,4,1,3,2,5,5,5,1,2,4,3,4,3,1,1,5,2,4,2,1,3,2,5,3,1,5,4,3,4,3,5,5,3,3,3,2,3,5,1,1,1,5,1,5,1,3,1,1,1,4,5,5,4,3,3,5,5,2,4,3,5,5,5,1,3,5,1,5,1,1,1,2,1,3,1,5,4,5,3,3,2,3,5,5,5,3,1,1,4,3,3,4,5,4,4,4,4,3,4,Be sure to be the first speaker and take credit for ideas at future meetings.,Confront them head-on as to why I wasn't invited.,"Ask the manager to move them to another table (making sure it's the most inconveniently placed table in the restaurant, such as near the kitchen.)"
607ee4f932bfb9ddf3da6d83,857,1,2,1,2,3,2,3,2,1,1,5,1,2,4,3,1,1,5,4,2,4,2,1,1,3,5,4,5,1,1,3,2,4,1,2,2,4,2,1,3,2,1,3,3,3,2,4,3,2,3,3,5,4,4,1,1,2,1,4,1,2,2,5,4,5,2,2,3,1,3,4,5,3,2,1,5,3,5,1,3,5,1,4,3,3,2,5,4,5,3,1,3,2,1,2,3,2,4,4,2,1,5,4,5,1,1,1,1,1,1,1,2,2,4,2,2,5,2,2,5,Put really smelly food in the work fridge labelled with my colleague's name so everyone thinks it's them. ,Pretend I know something terrible about the restaurant they went to and casually mention it in conversation. ,Ring the babysitter and get her to bring my toddler round; let her run riot. 
5fb249cbf1bb8b7db9bb8d13,834,3,1,1,1,4,3,1,1,2,1,5,1,1,1,3,2,1,5,2,1,2,2,1,1,3,4,2,5,1,1,3,4,5,2,1,2,5,2,1,3,1,2,1,3,5,2,3,3,1,1,2,4,4,5,1,1,4,4,5,4,1,2,4,1,5,3,1,2,1,1,5,5,2,1,2,4,4,5,1,1,4,1,4,5,1,2,4,4,5,2,1,3,3,1,2,3,3,4,2,3,1,4,3,4,4,4,3,1,3,4,1,1,5,4,4,3,4,3,3,5,1. tell my boss what has happened,"3. Ask my friends directly about why I wasn't invited, so they know I felt I was missed out",2. Explain to the waiter why they are spoiling your meal & hope they will go & talk to them
5f6e5f1a89a12b394d694868,900,2,2,1,4,1,3,2,5,4,4,5,2,3,3,5,3,2,3,4,3,4,3,1,4,3,5,5,4,2,2,4,3,3,4,4,5,4,3,3,4,4,4,1,2,2,3,3,3,3,5,3,5,4,1,1,5,1,2,4,4,4,2,5,2,2,2,1,4,1,4,3,4,3,1,1,4,2,5,3,4,3,4,4,4,4,3,2,1,4,4,3,3,2,3,1,4,3,2,5,2,1,1,2,5,5,2,3,5,3,4,2,4,1,4,2,5,5,1,3,5,"Accuse the colleague of sleeping with my boss.
","Slip drugs into their drinks, while they're not looking. ","Go outside and call the restaurant on the phone with a burner phone and say there's a bomb threat.
"
5a4a93ab35c9d50001fdd082,892,1,2,2,4,4,4,4,3,2,1,4,1,1,3,1,4,2,4,4,3,4,2,1,2,4,5,2,2,2,1,1,3,4,3,2,2,4,1,1,2,2,4,2,2,2,4,4,2,3,2,4,5,1,2,2,2,2,3,5,3,2,4,3,1,5,2,4,3,1,4,4,2,3,2,2,4,2,3,1,5,2,2,2,4,4,4,4,4,5,1,1,2,2,4,2,3,3,2,4,2,4,4,4,2,1,2,2,3,2,4,4,2,5,4,2,2,4,2,1,4,Give them a bad idea before a meeting next time so they look stupid,Ask them if they had a good time out without you,Ask to move table and state what why clearly
606e27e93ac0f09b04fa5ce6,892,5,1,1,3,2,5,1,3,2,2,5,2,2,4,4,1,4,5,1,1,5,2,1,2,4,4,5,5,1,3,5,4,5,1,1,1,5,1,4,4,2,1,1,5,5,2,5,2,1,3,3,4,5,5,4,2,2,5,5,1,1,2,4,1,2,4,1,1,3,1,5,5,5,2,1,4,5,5,5,1,5,2,5,4,2,1,5,4,5,3,3,4,3,1,4,1,5,5,5,1,1,4,4,5,4,4,4,2,2,3,1,5,5,5,2,5,5,1,1,5,"I would say that the idea was discussed with my colleague before the meeting, but as he/she was the first to speak, so he/she shared our idea first","Ask why they didn't invite me, if something happened as I've seen pictures. If they still avoid the question, I'd stop talking to them","Record it and post it on social media, for people to recognize them"
5c46e8de59a3a60001a265e8,910,4,1,2,4,3,5,4,3,1,5,5,1,2,3,4,3,3,2,4,1,5,3,1,5,2,4,5,4,3,2,5,2,3,3,4,4,5,3,3,4,4,1,4,4,1,3,5,3,1,5,2,4,2,1,2,4,4,2,5,3,1,4,4,1,3,1,4,3,3,2,3,3,4,4,2,1,5,2,3,4,3,5,5,4,4,2,5,2,3,1,1,2,4,4,3,2,2,3,4,3,2,2,2,3,1,3,3,3,3,3,3,3,3,3,4,3,4,4,3,4,'- cutting this person off life (do not have any contact),Ignoring them all,"Tell the waiter that they seem to take some drugs and behave really weird
"
617600aa26fa05b6decdaaef,922,5,1,1,5,4,4,1,4,2,2,5,4,4,5,2,2,3,4,1,1,3,5,1,2,4,5,5,5,1,2,1,5,3,4,1,2,4,4,5,5,4,2,1,4,5,1,5,5,1,2,4,5,4,4,2,5,4,5,4,2,3,3,5,5,1,5,4,2,3,2,5,5,4,2,1,2,4,5,5,2,5,4,1,2,2,4,4,4,5,4,4,5,4,3,5,5,4,5,2,4,1,5,5,5,5,5,5,5,4,4,1,5,5,5,2,5,5,2,2,5,I would talk to my partner and my boss to explain the situation,Talk with them and asky why they wasnt consider me,Change our spot
62b445062f732535911f91b7,941,2,5,2,4,3,4,2,3,1,2,5,4,1,4,5,4,2,4,5,2,5,1,1,1,2,2,4,4,5,4,1,4,4,1,2,2,5,1,4,1,4,2,4,4,2,2,5,1,1,2,2,2,3,2,3,4,2,4,4,1,2,5,4,1,5,4,5,2,2,1,2,4,5,2,2,4,4,4,5,2,4,5,4,4,2,1,4,5,5,1,1,4,5,2,3,1,2,5,5,1,4,4,3,4,2,1,4,2,4,5,4,3,1,4,2,4,4,1,1,5,Go to my boss and tell him that it was my idea ,Have a gathering of friends and family and don't invite them,Get a glass of water and throw it at them before you leave
5e96185ae3d45508abe19a36,902,5,1,1,1,3,3,1,3,1,1,5,1,3,5,1,1,3,4,4,1,5,1,1,1,4,5,5,5,1,1,1,3,4,4,1,1,5,1,3,3,1,1,3,5,4,1,5,4,1,5,5,5,5,5,1,4,4,3,5,1,1,1,5,1,1,3,1,1,3,1,5,5,4,4,1,4,4,5,5,5,5,4,3,4,3,1,5,4,5,1,3,4,1,1,4,1,5,5,5,3,1,5,5,5,5,4,4,1,1,3,3,3,5,5,3,4,5,3,3,5,Put salt in my colleague's coffee or tea,Avoid not inviting them to the next group party that I plan of hosting,Tell the restaurant manager that one of the members of the group is in possession of drugs
5bf85ab2f2210900011995fc,905,2,2,1,1,1,2,5,2,1,4,4,2,4,3,2,3,3,3,3,3,4,3,2,3,2,4,3,3,1,2,3,1,2,1,3,3,3,2,5,3,2,3,2,3,2,2,5,2,3,2,3,4,3,4,3,3,2,2,3,1,2,2,4,1,1,2,3,3,2,3,2,3,4,3,3,4,3,4,3,5,3,3,5,4,5,1,4,3,4,2,1,3,2,3,2,2,3,4,5,2,3,4,3,4,3,2,2,2,3,3,3,3,3,3,4,3,3,3,2,4,Never share any ideas with them.,Start hanging out with other friends.,Tell the waiter that the group is making a lot of noise and is bothering us.
613a3d980fd9796d4b302d08,929,2,2,2,4,4,4,2,4,3,2,4,2,4,4,1,5,2,4,2,2,4,4,2,2,5,2,4,4,2,1,1,5,5,4,4,4,5,4,5,4,4,5,2,2,4,3,2,4,2,2,4,2,2,4,4,2,5,4,4,4,2,4,5,4,4,1,2,4,3,2,4,4,1,4,2,2,4,4,4,5,4,2,5,5,5,2,4,4,3,3,2,4,2,5,4,5,4,2,5,1,4,3,4,2,4,5,3,2,2,2,2,2,4,5,4,2,4,3,4,5,questioning everything,Stop looking or including them in plan I come up with,Moving from the table
5df538c3ff28a83bc0b72669,908,2,5,2,1,1,1,5,2,2,4,4,2,2,1,2,2,1,4,5,4,5,2,2,4,2,2,2,2,1,1,4,1,1,1,2,4,4,1,4,1,2,1,2,3,1,2,5,2,2,4,2,4,2,1,1,4,1,1,4,2,1,1,4,1,2,2,2,1,1,4,1,2,5,2,2,4,5,3,2,5,2,4,5,2,5,1,4,1,4,1,1,1,2,2,2,1,2,2,5,2,2,4,2,4,2,4,1,1,2,2,3,1,3,4,2,1,4,1,2,4,Wait for the colleague to share an idea in the future and steal it.,Go out for dinner with other friends without inviting the others and post about it on social media.,Talk about inappropriate/disgusting topics while they are eating.
5ecb6acd10d2c36e6124c9bd,951,4,1,1,1,3,1,2,1,2,4,4,2,1,2,1,2,1,4,5,2,3,1,1,5,5,4,4,4,1,1,4,1,5,1,1,3,5,3,2,1,1,2,2,4,3,2,3,2,4,5,4,3,4,3,1,3,3,1,4,2,2,2,4,4,5,1,1,2,1,2,4,4,2,1,2,3,5,4,2,2,4,3,4,4,3,1,4,2,4,3,1,1,1,2,3,3,1,4,4,1,4,3,4,3,3,3,2,1,1,1,1,1,4,4,2,2,4,2,2,4,Think of a better idea,Find new friends,Stick my foot out if one of them walks past the table so they trip
5ef7c6094ffead5091899f98,954,4,3,3,3,3,2,2,3,3,2,3,2,4,3,3,4,2,3,3,4,4,3,2,3,4,3,4,4,4,4,3,3,3,2,4,4,4,3,4,4,4,2,3,4,4,4,4,2,2,3,4,4,4,2,4,4,2,3,3,3,4,3,4,4,3,4,4,4,3,4,3,3,3,3,3,4,4,3,3,3,4,3,3,4,4,3,3,3,4,4,3,4,4,3,3,4,4,3,4,3,3,4,2,3,4,3,2,4,3,3,4,4,4,3,3,4,4,3,4,4,Let the boss know it was your idea,Host an event and don't invite them,Accidentally trip up and spill wine all over them. 
564e2f979b124900107eaf14,907,3,2,1,4,2,3,3,1,3,4,4,3,1,4,4,1,3,4,5,2,5,3,1,2,3,4,3,3,2,3,4,3,5,2,3,3,4,2,2,3,3,2,3,3,2,2,4,2,3,3,3,4,3,3,2,3,2,3,3,2,3,2,3,3,4,2,4,1,3,3,3,4,4,3,2,4,4,4,3,4,3,3,4,1,4,2,4,3,4,3,2,4,4,2,4,3,3,4,5,3,3,5,3,5,3,3,3,3,3,3,3,3,2,4,2,3,5,3,1,5,"'- don't take revenge, just talk it out with the colleague and/or boss","'- ""accidentally"" invite them to the same place but then not turn up for the meeting",'- leave and take my date to a better place (even though that's not really a revenge)
5ebc1eacadb5e7012a9c6b98,870,3,3,1,1,2,4,1,2,2,1,4,3,4,4,2,2,2,4,3,2,4,3,1,3,5,5,4,5,1,2,4,3,3,1,3,2,5,2,4,4,2,1,4,5,4,1,5,4,2,2,4,4,4,4,3,5,1,4,5,2,2,4,5,1,1,3,2,2,1,2,5,5,4,4,1,4,4,5,4,5,4,5,5,4,2,1,5,2,5,2,4,4,4,1,4,2,2,4,4,2,2,4,5,5,4,5,3,1,1,3,3,1,5,5,2,3,4,1,1,5,undermine my colleague on the next project.,"I would bring up another time when we went for dinner and state ""Remember the time we went for dinner"".",Complain to the manager about the table being loud and obnoxious.
5e642059211a831a2b490c06,831,5,2,1,1,2,2,2,2,1,2,5,3,4,3,4,2,1,4,5,4,5,4,1,2,3,4,5,5,1,5,5,2,4,4,1,1,5,4,5,4,1,2,3,4,1,2,5,2,1,4,4,4,4,3,2,3,1,2,4,2,1,3,5,2,2,1,4,3,2,2,3,4,5,4,2,4,4,4,5,5,5,5,5,4,2,2,5,2,4,4,3,2,5,2,4,3,4,4,5,2,1,3,3,5,3,4,2,2,1,4,3,3,3,3,3,3,3,1,1,5,Give them bad ideas for next time. ,Plan something even more amazing with other people and post it on social media so they get jealous. ,"Walk by them and ""accidentally"" spill your drink on them."
5d1290103b20b0000102e8e3,978,4,1,3,4,3,2,3,3,2,3,4,2,2,4,4,3,3,4,2,2,4,3,1,4,2,5,4,4,2,4,4,3,4,4,3,2,5,3,4,4,4,2,3,4,4,1,5,3,3,5,3,5,4,4,3,4,2,4,4,4,3,3,4,1,2,4,4,2,3,2,4,4,4,4,2,2,4,5,4,4,4,4,4,4,5,3,4,3,4,2,2,4,4,3,4,4,4,4,4,4,2,2,3,4,4,4,3,3,4,4,4,3,3,4,3,4,4,3,3,4,"Put prawns in their pockets, ",Arrange a lovely meal at our favourite restaurant and inv,Tell the waiter or staff they are doing drugs in the toilets
5fb6ed2116919c000a99249e,913,4,4,4,2,2,2,4,5,2,5,5,4,5,5,5,2,3,4,5,4,4,4,2,5,3,4,4,5,2,4,5,4,2,4,3,5,5,4,5,2,4,4,4,5,2,2,5,4,4,2,4,4,4,2,3,4,2,2,4,4,4,2,5,4,4,2,5,4,3,4,5,4,4,2,3,3,4,4,5,5,4,5,5,5,5,2,5,2,5,4,4,5,4,2,4,2,4,5,5,4,2,4,3,5,4,5,3,4,2,3,3,3,4,5,4,4,4,4,5,4,Tell the boss the colleague stole my idea,Tell them I saw them and it made me very depressed to make them feel guilty,Ask the waiter/manager to deal with the situation because they are disturbing everyone's meal.
5bdcf08f05ed110001ab2bbf,993,2,2,1,4,2,1,2,2,2,4,5,1,2,4,4,1,1,5,4,4,4,4,1,2,4,4,2,4,1,1,4,2,4,4,2,4,4,1,2,2,2,1,1,2,2,4,4,2,1,4,4,2,2,4,2,1,2,2,4,2,2,1,5,1,4,4,2,1,1,2,2,2,4,2,2,4,4,4,1,4,2,2,4,2,4,2,5,2,4,1,1,4,2,1,3,2,2,2,4,2,1,4,4,4,5,5,3,2,4,4,1,2,5,4,4,2,4,2,1,4,Pass all creative work to them - i couldn't possibly come up with an idea as I'm not as creative as them,"invite other people to an exciting event, but not that friend group",hide some food in their hair/coat/bag
62cbf6ede47c5899f8c43690,913,1,1,1,1,1,3,2,1,1,4,4,4,1,5,1,1,1,5,4,1,2,1,1,3,5,4,2,2,1,1,1,5,5,1,3,2,4,2,4,4,1,2,2,5,1,1,3,2,5,3,5,4,2,1,2,3,1,4,5,1,1,5,4,1,2,2,1,1,1,2,2,2,1,1,2,3,4,4,1,5,2,5,5,4,5,1,5,5,5,1,1,5,1,2,4,1,5,4,2,1,4,2,5,5,1,1,4,1,4,1,3,1,5,5,1,4,5,1,1,5,Confront the colleague infront of people.,"There is only one response that I would ever do and it's to not bring it up or do anything. If they did not invite me, there would be a reason or they had forgotten. in this scenario I was still able to see them so it would not be a big deal to me.",Call the person a rude word(s) that would most likely cause a fight.
5c5c3c5a676a2800013eba45,973,4,4,2,2,2,2,2,4,2,1,5,2,1,3,4,2,1,2,4,2,4,3,2,2,4,4,4,4,2,2,2,4,4,4,3,4,4,4,4,4,3,2,2,2,4,3,4,4,2,3,4,3,4,4,2,4,2,4,4,3,4,2,4,3,5,1,2,3,2,4,4,4,2,4,2,4,4,4,4,2,4,2,4,4,4,3,3,3,4,4,1,3,2,2,3,4,4,2,4,4,2,5,4,3,3,3,2,2,2,5,3,4,2,4,4,4,4,2,2,4,Directly confront the colleague one on one. ,Smack food out of their hand the next time you see them. ,Flip the script. Order something to their table. 
62b447656327845c605becd9,993,3,4,1,1,2,2,2,4,2,4,4,2,3,5,3,2,2,4,4,4,4,4,1,3,3,4,3,4,2,1,3,3,3,2,3,5,4,2,2,4,3,2,4,3,4,4,4,4,2,3,3,5,3,2,2,1,2,2,4,2,3,2,2,3,3,3,3,2,2,5,4,2,4,4,2,4,4,5,3,4,3,1,5,2,4,3,4,2,4,2,2,5,2,2,4,3,3,2,5,4,2,3,4,5,3,4,3,3,2,2,2,2,4,4,4,4,4,2,2,4,"I would speak to the boss in private to clarify that it was my idea, without coming across as whiny or upset. This could prompt the boss to think less of the colleague.",I would like the picture/post to show clearly that I know I wasn't invited. Perhaps comment something supportive.,"I may very obviously ask to move table, hoping that the strangers may take offense."
5c5f33a97ba8710001f5e24d,992,2,4,2,1,1,2,3,3,2,5,5,2,2,4,4,1,1,4,4,4,5,2,1,1,4,4,4,2,1,4,5,2,3,4,1,4,4,3,5,4,4,1,2,5,1,4,3,1,1,1,2,5,3,4,1,4,2,3,4,4,2,1,4,4,2,3,4,3,1,1,2,2,5,4,1,4,5,5,2,4,5,3,5,2,5,1,3,1,5,4,1,4,4,1,2,2,3,1,5,1,1,2,4,5,4,4,3,4,1,1,2,4,5,4,5,5,5,4,4,4,"Ask my boss for a moment of privacy to tell him the truth
",Make them talk about what they were doing so that they would admit they were having dinner without me and feel awkward about it.,Tell the waiter that they are disturbing our peace.
615eca41d537883c96fc9eec,1000,2,1,1,1,4,2,1,1,2,1,5,2,1,4,1,2,3,4,2,1,1,1,1,1,4,5,4,4,1,1,1,2,4,1,1,1,5,2,1,4,1,2,1,2,5,1,1,2,1,1,4,5,4,4,2,1,4,2,5,1,1,4,5,1,5,1,1,2,1,4,5,3,1,2,2,4,2,5,1,2,5,1,1,4,2,1,5,5,5,2,1,2,1,4,2,2,2,1,4,1,1,5,5,5,2,2,2,2,2,2,2,2,4,4,1,4,4,4,4,4,Speak up and say that it was my idea,Drop into the conversation that I was out that night and had a great time with other friends ,Say they have offered to pay your bill
5ed94af267e7bf10f180c5b0,1027,1,2,1,1,1,1,2,2,1,4,5,1,1,1,1,1,1,4,4,1,4,2,2,2,1,5,4,5,4,2,5,1,2,2,2,1,4,1,4,2,2,1,2,1,2,1,2,3,5,5,2,1,4,1,1,3,1,2,2,1,2,1,4,2,3,1,1,1,4,4,4,3,2,1,2,1,4,2,4,2,4,3,3,4,2,1,2,3,4,1,2,2,2,1,2,2,4,4,2,3,2,2,3,5,2,2,2,1,1,1,1,5,4,4,4,3,3,3,2,2,not talk to him after,hang out with other people,directly talking to the manager.
55fc2b4377f33b000ecb21ed,1020,1,1,1,1,5,3,1,2,1,1,5,1,1,5,1,3,1,5,1,1,1,2,1,1,5,5,1,3,1,1,1,5,4,1,1,1,5,2,1,3,1,2,1,5,5,1,3,5,1,3,5,5,3,3,3,3,5,5,5,1,1,5,5,5,5,5,1,3,3,5,5,5,1,4,1,5,1,5,3,4,5,1,1,5,1,1,5,4,5,2,1,5,1,3,3,1,5,5,4,5,3,5,5,5,1,1,1,1,5,3,1,1,5,5,1,1,1,1,1,5,Directly confront the colleague publicly.,Tell them I saw them get dinner and it hurt me.,Tell the waiter they are being loud and disruptive.
6106cb0c85585190ce5f1fca,897,4,2,1,1,1,1,2,2,1,1,5,1,4,4,2,2,1,4,4,2,4,1,1,1,2,4,5,4,1,1,2,2,4,2,1,2,5,1,4,4,2,2,1,2,2,2,4,1,1,2,1,4,5,1,1,1,1,1,4,1,1,2,5,2,2,4,1,2,1,1,2,5,4,2,1,4,5,4,4,4,4,2,4,4,2,2,4,2,4,2,4,2,1,2,4,1,2,4,5,1,1,4,5,2,1,1,2,1,2,1,2,2,1,4,2,4,5,2,2,5,Tell your boss directly that they stole your idea.,Call them out and confront them ,Complain to the waiter in the hope they get kicked out
